Year,Storm,Province,intensification_rate_kt_per_day,is_intensifying,max_wind_in_track_kt,min_pressure_in_track_hpa,pressure_at_closest_hpa,wind_at_closest_approach_kt,wind_change_approaching_kt
2012,Enteng,Apayao,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Aurora,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Basilan,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Bataan,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Batanes,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Batangas,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Benguet,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Biliran,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Bohol,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Bukidnon,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Bulacan,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Cagayan,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Camarines Norte,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Camarines Sur,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Camiguin,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Capiz,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Catanduanes,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Cavite,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Cebu,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Cotabato,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Davao Occidental,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Davao Oriental,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Davao de Oro,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Davao del Norte,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Davao del Sur,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Dinagat Islands,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Eastern Samar,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Guimaras,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Ifugao,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Ilocos Norte,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Ilocos Sur,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Iloilo,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Isabela,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Kalinga,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,La Union,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Laguna,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Lanao del Norte,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Lanao del Sur,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Leyte,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Maguindanao del Norte,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Maguindanao del Sur,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Marinduque,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Masbate,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Metro Manila,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Misamis Occidental,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Misamis Oriental,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Mountain Province,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Negros Occidental,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Negros Oriental,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Northern Samar,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Nueva Ecija,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Nueva Vizcaya,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Occidental Mindoro,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Oriental Mindoro,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Palawan,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Pampanga,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Pangasinan,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Quezon,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Quirino,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Rizal,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Romblon,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Samar,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Sarangani,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Siquijor,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Sorsogon,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,South Cotabato,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Southern Leyte,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Sultan Kudarat,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Sulu,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Surigao del Norte,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Surigao del Sur,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Tarlac,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Tawi-Tawi,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Zambales,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Zamboanga Sibugay,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Zamboanga del Norte,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Enteng,Zamboanga del Sur,8.576,1.0,50.0,985.0,996.0,40.0,26.8
2012,Ferdie,Abra,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Agusan del Norte,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Agusan del Sur,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Aklan,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Albay,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Antique,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Apayao,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Aurora,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Basilan,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Bataan,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Batanes,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Batangas,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Benguet,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Biliran,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Bohol,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Bukidnon,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Bulacan,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Cagayan,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Camarines Norte,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Camarines Sur,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Camiguin,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Capiz,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Catanduanes,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Cavite,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Cebu,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Cotabato,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Davao Occidental,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Davao Oriental,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Davao de Oro,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Davao del Norte,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Davao del Sur,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Dinagat Islands,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Eastern Samar,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Guimaras,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Ifugao,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Ilocos Norte,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Ilocos Sur,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Iloilo,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Isabela,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Kalinga,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,La Union,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Laguna,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Lanao del Norte,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Lanao del Sur,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Leyte,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Maguindanao del Norte,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Maguindanao del Sur,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Marinduque,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Masbate,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Metro Manila,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Misamis Occidental,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Misamis Oriental,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Mountain Province,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Negros Occidental,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Negros Oriental,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Northern Samar,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Nueva Ecija,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Nueva Vizcaya,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Occidental Mindoro,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Oriental Mindoro,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Palawan,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Pampanga,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Pangasinan,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Quezon,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Quirino,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Rizal,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Romblon,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Samar,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Sarangani,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Siquijor,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Sorsogon,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,South Cotabato,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Southern Leyte,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Sultan Kudarat,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Sulu,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Surigao del Norte,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Surigao del Sur,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Tarlac,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Tawi-Tawi,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Zambales,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Zamboanga Sibugay,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Zamboanga del Norte,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Ferdie,Zamboanga del Sur,15.63076923076923,1.0,80.0,950.0,991.0,43.0,25.4
2012,Gener,Abra,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Agusan del Norte,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Agusan del Sur,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Aklan,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Albay,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Antique,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Apayao,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Aurora,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Basilan,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Bataan,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Batanes,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Batangas,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Benguet,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Biliran,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Bohol,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Bukidnon,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Bulacan,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Cagayan,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Camarines Norte,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Camarines Sur,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Camiguin,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Capiz,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Catanduanes,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Cavite,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Cebu,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Cotabato,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Davao Occidental,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Davao Oriental,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Davao de Oro,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Davao del Norte,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Davao del Sur,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Dinagat Islands,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Eastern Samar,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Guimaras,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Ifugao,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Ilocos Norte,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Ilocos Sur,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Iloilo,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Isabela,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Kalinga,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,La Union,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Laguna,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Lanao del Norte,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Lanao del Sur,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Leyte,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Maguindanao del Norte,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Maguindanao del Sur,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Marinduque,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Masbate,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Metro Manila,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Misamis Occidental,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Misamis Oriental,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Mountain Province,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Negros Occidental,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Negros Oriental,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Northern Samar,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Nueva Ecija,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Nueva Vizcaya,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Occidental Mindoro,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Oriental Mindoro,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Palawan,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Pampanga,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Pangasinan,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Quezon,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Quirino,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Rizal,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Romblon,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Samar,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Sarangani,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Siquijor,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Sorsogon,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,South Cotabato,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Southern Leyte,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Sultan Kudarat,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Sulu,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Surigao del Norte,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Surigao del Sur,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Tarlac,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Tawi-Tawi,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Zambales,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Zamboanga Sibugay,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Zamboanga del Norte,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Gener,Zamboanga del Sur,9.422222222222222,1.0,70.0,960.0,970.0,60.0,42.4
2012,Helen,Abra,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Agusan del Norte,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Agusan del Sur,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Aklan,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Albay,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Antique,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Apayao,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Aurora,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Basilan,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Bataan,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Batanes,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Batangas,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Benguet,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Biliran,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Bohol,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Bukidnon,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Bulacan,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Cagayan,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Camarines Norte,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Camarines Sur,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Camiguin,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Capiz,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Catanduanes,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Cavite,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Cebu,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Cotabato,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Davao Occidental,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Davao Oriental,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Davao de Oro,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Davao del Norte,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Davao del Sur,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Dinagat Islands,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Eastern Samar,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Guimaras,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Ifugao,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Ilocos Norte,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Ilocos Sur,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Iloilo,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Isabela,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Kalinga,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,La Union,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Laguna,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Lanao del Norte,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Lanao del Sur,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Leyte,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Maguindanao del Norte,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Maguindanao del Sur,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Marinduque,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Masbate,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Metro Manila,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Misamis Occidental,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Misamis Oriental,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Mountain Province,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Negros Occidental,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Negros Oriental,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Northern Samar,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Nueva Ecija,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Nueva Vizcaya,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
2012,Helen,Occidental Mindoro,7.6571428571428575,1.0,65.0,970.0,992.0,40.0,26.8
